endTime,artistName,trackName,msPlayed
2020-08-26 04:38,Bahamas,All The Time,1695
2020-08-26 04:38,Hanni El Khatib,ALIVE,2089
2020-08-26 04:38,Dominic Fike,Chicken Tenders,673
2020-08-26 04:38,Łaszewo,Fuck Your Sunshine,1300
2020-08-26 04:38,Big Wild,Purple Sand (My Home),14698
2020-08-26 04:38,Big Wild,Purple Sand (My Home),1114
2020-08-26 04:38,Alexander 23,Caught in the Middle,696
2020-08-26 04:38,The Head and the Heart,Sounds Like Hallelujah,998
2020-08-26 04:38,Taylor Swift,invisible string,1253
2020-08-26 04:38,Rex Orange County,Apricot Princess,1300
2020-08-26 04:41,half•alive,ice cold. (with Kimbra),3366
2020-08-26 04:41,Taylor Swift,peace,31061
2020-08-26 04:41,Dominic Fike,Chicken Tenders,170405
2020-08-26 04:44,Labrinth,Dotted line / Juju Man,182883
2020-08-26 04:47,ROLE MODEL,blind,153293
2020-08-26 04:49,Ritt Momney,Phoebe,128000
2020-08-26 04:53,Adele,Right As Rain,197346
2020-08-26 04:53,Eagles,The Last Resort - 2013 Remaster,11805
2020-08-26 04:54,THE SCOTTS,THE SCOTTS,4899
2020-08-26 04:54,Amy Winehouse,Back To Black,835
2020-08-26 04:57,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",233733
2020-08-26 05:01,Amy Winehouse,Rehab,6060
2020-08-26 05:01,Amy Winehouse,Rehab,213760
2020-08-26 05:05,Adele,Best For Last,258506
2020-08-26 05:07,Amy Winehouse,He Can Only Hold Her,104130
2020-08-26 15:27,Rex Orange County,Television / So Far So Good,179904
2020-08-26 15:31,Lennon Stella,La Di Da,209773
2020-08-26 15:34,Khalid,Saturday Nights,211626
2020-08-26 15:38,Conan Gray,Crush Culture,204120
2020-08-26 15:41,half•alive,RUNAWAY,162200
2020-08-26 15:44,Twenty One Pilots,The Hype - Alt Mix,202749
2020-08-26 15:47,Bea Miller,feel something,156449
2020-08-26 18:41,Rence,Baby Blue,208000
2020-08-26 18:42,Quinn XCII,Coffee (feat. Marc E. Bassy),8682
2020-08-26 18:45,Silver Warehouse,Games,197397
2020-08-26 18:45,Adam Gray,Numb,746
2020-08-26 18:45,Spencer Sutherland,Tell Me,3648
2020-08-26 18:45,Khalid,Motion,458
2020-08-26 18:45,Bea Miller,feel something,1525
2020-08-26 18:45,Tame Impala,Lost In Yesterday,5877
2020-08-26 18:47,Tre Breezy,The Motion,125440
2020-08-26 22:07,Louis The Child,Fire,205617
2020-08-26 22:11,Red Hot Chili Peppers,Under the Bridge,264306
2020-08-26 22:15,Kygo,Nothing Left (feat. Will Heard),236682
2020-08-26 22:17,Greyson Chance,Boots,112276
2020-08-27 04:29,Moguai,Hold On (feat. Cheat Codes) - 2020 Edit,5120
2020-08-27 04:29,Rihanna,Rude Boy,2816
2020-08-27 04:33,Glass Animals,Your Love (Déjà Vu),232874
2020-08-27 04:37,Mac Miller,Blue World,209440
2020-08-27 04:39,Cherub,Doses & Mimosas,81665
2020-08-27 04:46,Rae Sremmurd,This Could Be Us,1194
2020-08-27 04:46,Adam Jensen,Drugs,8420
2020-08-27 04:49,Russ,What They Want,165853
2020-08-27 04:53,Jake Zimma,On Like 40,210346
2020-08-27 04:56,alt-J,Tessellate,181400
2020-08-27 04:58,Bazzi,Focus (feat. 21 Savage),155133
2020-08-27 05:03,Alec Benjamin,Boy In The Bubble,4729
2020-08-27 05:03,Billie Eilish,bellyache,179172
2020-08-27 16:44,Alec Benjamin,Boy In The Bubble,1130
2020-08-27 16:48,BENEE,Afterlife,236760
2020-08-27 16:52,ODIE,Bliss City,213941
2020-08-27 16:53,Jon Bellion,Morning In America,62751
2020-08-27 16:56,The Head and the Heart,Honeybee,196055
2020-08-27 16:59,Russ,Ain't Nobody Takin My Baby,189231
2020-08-27 17:02,Alexander 23,Mars,153320
2020-08-27 17:06,Quinn XCII,Always Been You,235720
2020-08-27 17:09,Hippie Sabotage,Options,220726
2020-08-27 17:12,Still Woozy,Goodie Bag,146390
2020-08-27 17:15,Billie Eilish,COPYCAT,194711
2020-08-27 17:15,Louis The Child,Slow Down Love,20367
2020-08-27 21:48,Lotus,Push It! - Remix,37717
2020-08-28 01:30,Louis The Child,Go,3436
2020-08-28 01:33,Quinn XCII,Walls,179306
2020-08-28 01:37,Labrinth,All For Us - from the HBO Original Series Euphoria,192986
2020-08-28 01:40,Quinn XCII,Iron & Steel,203000
2020-08-28 01:45,Rex Orange County,Pluto Projector,267520
2020-08-28 01:48,Hippo Campus,Boyish,204078
2020-08-28 01:51,Superorganism,Something For Your M.I.N.D.,165391
2020-08-28 01:54,Spencer Sutherland,Tell Me,198736
2020-08-28 01:58,Lostboycrow,Devil's in the Backseat,243461
2020-08-28 02:02,Lostboycrow,Happy New Year,210955
2020-08-28 02:05,Absofacto,Dissolve,224660
2020-08-28 02:08,Powfu,death bed (coffee for your head),173333
2020-08-28 02:11,Mac Miller,Jet Fuel,1346
2020-08-28 02:11,BabyJake,Cigarettes On Patios,1114
2020-08-28 02:11,Quinn XCII,Sad Still,2870
2020-08-28 02:11,Khalid,Don't Pretend (feat. SAFE),165840
2020-08-28 02:13,Still Woozy,Window,139293
2020-08-28 02:17,Milky Chance,Oh Mama,213280
2020-08-28 02:21,Billie Eilish,everything i wanted,245425
2020-08-28 02:25,Lostboycrow,Real Name,238500
2020-08-28 02:28,alt-J,Left Hand Free,173630
2020-08-28 02:33,Childish Gambino,Redbone,326933
2020-08-28 02:34,Twenty One Pilots,Heavydirtysoul,13636
2020-08-28 02:38,Tame Impala,Lost In Yesterday,249586
2020-08-28 02:41,Dominic Fike,3 Nights,177666
2020-08-28 02:44,Wallows,Are You Bored Yet? (feat. Clairo),178000
2020-08-28 02:50,COIN,Malibu 1992,341200
2020-08-28 02:52,Billie Eilish,8,173201
2020-08-28 02:57,Hippo Campus,Way It Goes,245456
2020-08-28 03:00,half•alive,arrow,222706
2020-08-28 03:04,Labrinth,Something's Got To Give,230000
2020-08-28 04:00,Rex Orange County,Corduroy Dreams,167459
2020-08-28 04:59,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,998
2020-08-28 04:59,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,464
2020-08-28 05:02,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,29239
2020-08-28 05:02,GRACEY,Like That,164773
2020-08-28 05:04,Russ,Take You Back (feat. Kehlani),94551
2020-08-28 05:05,Dua Lipa,Physical (feat. Gwen Stefani) [Mark Ronson Remix] [Mixed],53034
2020-08-28 05:08,DOUBLECAMP,I Don't Wanna,160120
2020-08-28 05:11,Surfaces,Sail Away,210270
2020-08-28 05:12,Billie Eilish,my future,1137
2020-08-28 05:12,BAHA BANK$,Shake Dat A$$,33774
2020-08-28 05:12,Two Feet,Love Is a Bitch,2925
2020-08-28 05:15,DOUBLECAMP,Happier,1996
2020-08-28 05:15,Kanye West,Bound 2,1044
2020-08-28 05:15,070 Shake,Under The Moon,207213
2020-08-28 05:15,Ritt Momney,Paper News,10368
2020-08-28 05:16,Dominic Fike,Why,11470
2020-08-28 05:17,Rex Orange County,New House,15743
2020-08-28 05:17,Rex Orange County,Never Had The Balls,71262
2020-08-28 05:17,Labrinth,When I R.I.P.,2530
2020-08-28 05:19,Peach Tree Rascals,Mango,812
2020-08-28 05:19,Ryan Beatty,Haircut,882
2020-08-28 05:19,Sufjan Stevens,Should Have Known Better,2414
2020-08-28 05:19,Doja Cat,Go To Town,1230
2020-08-28 05:19,DOUBLECAMP,Dreamers,127895
2020-08-28 05:23,Co-Stanza,I Don't Mind,812
2020-08-28 05:23,Peach Tree Rascals,Mango,20318
2020-08-28 05:23,Still Woozy,Maybe She,1555
2020-08-28 05:23,Doja Cat,Go To Town,217813
2020-08-28 05:26,Co-Stanza,I Don't Mind,139218
2020-08-28 05:28,Still Woozy,Maybe She,169090
2020-08-28 05:33,Lorde,The Louvre,271088
2020-08-28 05:36,Jon Bellion,Waves Of Loneliness,205986
2020-08-28 05:40,Hozier,Almost (Sweet Music),217480
2020-08-28 05:44,Cuco,Dontmakemefallinlove,207692
2020-08-28 05:47,The Weeknd,Scared To Live,191306
2020-08-28 06:31,Fleet Foxes,White Winter Hymnal,118979
2020-08-28 13:15,Fleet Foxes,White Winter Hymnal,28052
2020-08-28 13:15,Aquilo,Thin,131332
2020-08-28 13:19,Frank Ocean,Ivy,249191
2020-08-28 13:23,Harry Styles,"Sunflower, Vol. 6",221826
2020-08-28 13:27,half•alive,Pure Gold,214226
2020-08-28 13:29,Doja Cat,Cyber Sex,165733
2020-08-28 13:33,Frank Ocean,Lost,234093
2020-08-28 13:37,Red Hot Chili Peppers,Feasting on the Flowers,202933
2020-08-28 15:52,Glass Animals,The Other Side Of Paradise,122384
2020-08-28 18:18,Flo Rida,Club Can't Handle Me (feat. David Guetta),1898
2020-08-28 21:30,Kid Cudi,Pursuit Of Happiness (Nightmare),10304
2020-08-28 22:04,Alec Meza,Hot Boy Summer,157268
2020-08-28 22:08,Rococo Disco,Honey Do,192028
2020-08-28 22:11,Austin Manuel,Can't Stop Cryin',193253
2020-08-28 22:14,EVAN GIIA,WHAT U NEED?,188500
2020-08-28 22:17,Noah Guy,Love Like I Do,199750
2020-08-28 22:20,Ukiyo,Something Like This - Stripped,168765
2020-08-28 22:24,Jak Bannon,THE TRADE,234200
2020-08-28 22:26,Liyv,Stay up with Me,141834
2020-08-28 22:30,Hippo Campus,Golden,208280
2020-08-28 22:30,okaywill,The Journey,20888
2020-08-28 22:33,Smeyeul.,Boyfriend,175086
2020-08-28 22:36,Mallrat,Groceries,156087
2020-08-28 22:39,Daddy NAT,1night,168832
2020-08-28 22:42,Khamari,The Heat,198323
2020-08-28 22:45,Gordon Snyder,Outta PA,194642
2020-08-28 22:51,Lovely World,Don't Lay Me Down,289287
2020-08-29 02:59,RL Grime,UCLA,9685
2020-08-29 03:01,Euphoria (Music from the HBO Original Series),Labrinth - I've Never Felt So Alone (Interlude - Euphoria Version),100730
2020-08-29 03:02,Band of Horses,The Funeral,38012
2020-08-29 03:05,Cautious Clay,Cold War,204133
2020-08-29 03:07,Perfume Genius,Slip Away,104029
2020-08-29 03:09,Labrinth,Still Don't Know My Name,153294
2020-08-29 03:11,The Shins,Simple Song,64752
2020-08-29 03:13,M83,My Tears Are Becoming A Sea,151826
2020-08-29 03:14,Roar,I Can't Handle Change,43324
2020-08-29 03:17,Labrinth,When I R.I.P.,174567
2020-08-29 03:17,Tears For Fears,Everybody Wants To Rule The World,5815
2020-08-29 03:21,M83,Midnight City,241440
2020-08-29 03:21,Labrinth,Don't Fence Me In,10344
2020-08-29 03:25,Joji,SLOW DANCING IN THE DARK,209273
2020-08-29 03:29,Lorde,Green Light,234652
2020-08-29 03:30,Labrinth,Formula,91869
2020-08-29 03:30,Labrinth,Forever,1091
2020-08-29 03:30,Labrinth,Nate Growing Up,12180
2020-08-29 03:31,Labrinth,All For Us - from the HBO Original Series Euphoria,30975
2020-08-29 03:34,Stromae,Alors on danse,207973
2020-08-29 03:39,ABBA,Lay All Your Love On Me,272506
2020-08-29 03:42,Snakehips,Don't Leave - Throttle Remix,177502
2020-08-29 03:46,Jennifer Lopez,On The Floor - Radio Edit,222772
2020-08-29 03:48,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",54814
2020-08-29 03:49,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",60000
2020-08-29 03:50,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",39520
2020-08-29 03:53,Loud Luxury,Body,163216
2020-08-29 03:56,Rihanna,Rude Boy,210473
2020-08-29 03:59,Cardi B,WAP (feat. Megan Thee Stallion),181208
2020-08-29 04:00,Labrinth,When I R.I.P.,19644
2020-08-29 04:03,Kanye West,Waves,181573
2020-08-29 04:05,Labrinth,Like A Movie,140750
2020-08-29 04:08,Lorde,Sober,197235
2020-08-29 04:12,Mac Miller,Blue World,209440
2020-08-29 04:17,Cherub,Doses & Mimosas,300988
2020-08-29 04:20,EVAN GIIA,WESTWORLD,209223
2020-08-29 04:22,Pitbull,Hotel Room Service,79248
2020-08-29 04:26,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",239715
2020-08-29 04:32,Sam.Sts,Applesauce,85382
2020-08-29 04:32,Pitbull,Hotel Room Service,5880
2020-08-29 04:37,Sofi Tukker,Purple Hat,260265
2020-08-29 04:40,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,190399
2020-08-29 04:41,Matthew Wilder,Break My Stride,2554
2020-08-29 04:41,Vince Staples,Party People,80721
2020-08-29 04:44,Lil Mosey,Blueberry Faygo,162546
2020-08-29 04:49,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),304606
2020-08-29 04:53,Tierra Whack,Only Child,239324
2020-08-29 04:56,Matthew Wilder,Break My Stride,180240
2020-08-29 04:56,Labrinth,When I R.I.P.,23896
2020-08-29 05:01,Band of Horses,The Funeral,1044
2020-08-29 05:01,Perfume Genius,Slip Away,7151
2020-08-29 05:01,Sufjan Stevens,Should Have Known Better,6358
2020-08-29 05:01,Duke Dumont,Red Light Green Light,3459
2020-08-29 05:01,Cardi B,I Like It,253390
2020-08-29 05:05,Post Malone,Candy Paint,97021
2020-08-29 05:09,Post Malone,Candy Paint,130518
2020-08-29 05:12,Post Malone,Rich & Sad,206453
2020-08-29 05:15,The Boyboy West Coast,U Was At The Club (Bottoms Up),196400
2020-08-29 05:18,Russ,CIVIL WAR - Bonus,144506
2020-08-29 05:21,Post Malone,Circles,215280
2020-08-29 05:24,Post Malone,Wow.,149546
2020-08-29 05:26,Russ,CIVIL WAR - Bonus,144506
2020-08-29 05:31,Disclosure,You & Me - Flume Remix,282812
2020-08-29 05:38,DJ Shadow,Nobody Speak,195965
2020-08-29 05:39,DJ Shadow,Nobody Speak,626
2020-08-29 05:39,Hayden James,Just Friends,40937
2020-08-29 05:42,Hayden James,Just Friends,184306
2020-08-29 05:43,Kanye West,All Of The Lights,10634
2020-08-29 05:43,Wes Walker,Jordan Belfort,35783
2020-08-29 05:46,Wes Walker,Jordan Belfort,207911
2020-08-29 05:48,Carnage,I Like Tuh,120103
2020-08-29 05:52,Cascada,Everytime We Touch,199866
2020-08-29 05:55,Nicki Minaj,Va Va Voom,1722
2020-08-29 05:55,Justin Bieber,Beauty And A Beat,1207
2020-08-29 05:55,Drake,Best I Ever Had,6733
2020-08-29 05:55,Lorde,Tennis Court,198907
2020-08-29 05:58,Rihanna,Needed Me,191600
2020-08-29 06:02,Lorde,Royals,190185
2020-08-29 06:06,Wild Child,Crazy Bird,238464
2020-08-29 06:10,Rex Orange County,Television / So Far So Good,255489
2020-08-29 06:14,Hozier,Take Me to Church,2252
2020-08-29 06:14,BENEE,Supalonely,223480
2020-08-29 06:18,Declan McKenna,Brazil,252306
2020-08-29 06:22,Foster The People,Sit Next to Me,243146
2020-08-29 06:25,Portugal. The Man,Feel It Still - Medasin Remix,194434
2020-08-29 06:28,Red Hearse,Red Hearse,157215
2020-08-29 06:32,Bruno Mars,24K Magic,225983
2020-08-29 06:36,Rex Orange County,Never Had The Balls,236893
2020-08-29 06:38,Dominic Fike,Chicken Tenders,170405
2020-08-29 06:39,Corinne Bailey Rae,Put Your Records On,29684
2020-08-29 06:42,Ritt Momney,Put Your Records On,210463
2020-08-29 06:46,Billie Eilish,when the party's over,191856
2020-08-29 06:49,Billie Eilish,wish you were gay,221543
2020-08-29 06:50,Jason Derulo,Talk Dirty (feat. 2 Chainz),45496
2020-08-29 16:10,Tennis Club,Morning,241123
2020-08-29 16:13,Tennis Club,Dear Friend,150570
2020-08-29 16:16,Rococo Disco,Honey Do,4353
2020-08-29 16:16,Jozzy,I'm Gone,146293
2020-08-29 22:15,Rococo Disco,Honey Do,187676
2020-08-29 22:18,Surfaces,Sail Away,210270
2020-08-29 22:21,ROLE MODEL,blind,153293
2020-08-29 22:24,Lake Street Dive,Rich Girl,217920
2020-08-29 22:27,Hanni El Khatib,ALIVE,175330
2020-08-29 22:31,Big Wild,Purple Sand (My Home),218940
2020-08-29 22:34,Lorde,The Love Club,201433
2020-08-29 22:36,Hippo Campus,Vines,159056
2020-08-29 22:41,The Head and the Heart,Rhythm & Blues,240253
2020-08-29 22:42,Hozier,Cherry Wine - Live,31242
2020-08-29 22:45,Summer Salt,Driving to Hawaii,188183
2020-08-29 22:48,Billie Eilish,wish you were gay,221543
2020-08-29 22:52,Khalid,Bad Luck,231653
2020-08-29 22:56,Jack Johnson,Taylor,239280
2020-08-29 23:00,Glass Animals,Helium,46471
2020-08-29 23:00,Jack Johnson,Tape Deck,201226
2020-08-29 23:00,Vampire Weekend,Oxford Comma,1648
2020-08-29 23:00,Tow'rs,Belly of the Deepest Love,952
2020-08-29 23:01,Moon Taxi,Two High,1114
2020-08-29 23:01,Jon Bellion,Conversations with my Wife,2693
2020-08-29 23:01,Sugar Ray,Every Morning,1137
2020-08-29 23:01,Jon Bellion,Hand Of God - Outro,1346
2020-08-29 23:01,Kodaline,All Comes Down,1068
2020-08-29 23:04,Hippo Campus,South,231468
2020-08-29 23:09,MGMT,Time to Pretend,261000
2020-08-29 23:12,Death Cab for Cutie,Someday You Will Be Loved,165351
2020-08-29 23:35,Death Cab for Cutie,Someday You Will Be Loved,5828
2020-08-29 23:38,Harry Styles,Watermelon Sugar,174000
2020-08-29 23:38,Rihanna,S&M,2854
2020-08-29 23:40,Electric Guest,Oh Devil,135627
2020-08-30 03:18,Electric Guest,Oh Devil,7825
2020-08-30 03:23,Glass Animals,Poplar St,262539
2020-08-30 03:26,Glass Animals,Dreamland,203492
2020-08-30 03:29,Lennon Stella,Goodnight,176746
2020-08-30 03:33,Broken Bells,The High Road,232200
2020-08-30 03:36,BENEE,Glitter,162671
2020-08-30 03:38,SALES,Chinese New Year,160000
2020-08-30 04:16,Phony Ppl,Why iii Love The Moon.,234030
2020-08-30 06:14,Selena Gomez,Hands To Myself,5120
2020-08-30 16:16,Glass Animals,Life Itself,2856
2020-08-30 16:16,Julia Michaels,Heaven,3145
2020-08-30 16:16,Quinn XCII,Sleep While I Drive (feat. Ashe),204933
2020-08-30 16:20,WILLOW,Wait a Minute!,1578
2020-08-30 16:20,Alec Benjamin,Jesus In LA,859
2020-08-30 16:20,Glass Animals,Cane Shuga,348
2020-08-30 16:20,blackbear,90210,207733
2020-08-30 16:20,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),39035
2020-08-30 16:24,Glass Animals,Youth,230693
2020-08-30 16:28,Lennon Stella,Breakaway,226733
2020-08-30 16:31,BENEE,Find an Island,192613
2020-08-30 16:35,Glass Animals,Season 2 Episode 3,243509
2020-08-30 16:39,Lauv,Modern Loneliness,252337
2020-08-30 16:43,Louis The Child,Free (with Drew Love),222253
2020-08-30 16:44,Louis The Child,Big Love (with EARTHGANG),73861
2020-08-30 18:06,Louis The Child,Big Love (with EARTHGANG),93618
2020-08-30 18:09,Alec Benjamin,1994,184121
2020-08-30 18:12,Red Hearse,Everybody Wants You,222240
2020-08-30 18:15,Louis The Child,Nobody Like You (with Vera Blue),175000
2020-08-30 18:19,Quinn XCII,Am I High Rn (feat. blackbear),199880
2020-08-30 18:22,Aquilo,Thin,178476
2020-08-30 18:26,Glass Animals,Heat Waves,238805
2020-08-30 18:29,PRETTYMUCH,Phases,215759
2020-08-30 18:34,Hozier,From Eden,283466
2020-08-30 18:37,Louis The Child,Bittersweet,200973
2020-08-30 18:41,Young T & Bugsey,Don't Rush (feat. DaBaby),201960
2020-08-30 18:44,Daði Freyr,Think About Things,173385
2020-08-30 18:46,Alexander 23,20 Something,140026
2020-08-30 18:48,Lennon Stella,Games,144306
2020-08-30 18:48,Lennon Stella,Much Too Much,3635
2020-08-30 18:52,Peach Tree Rascals,Mariposa,210000
2020-08-30 18:56,Łaszewo,Up in Flames,224042
2020-08-30 18:58,Lennon Stella,Fear Of Being Alone,171706
2020-08-30 19:02,BANKS,Gemini Feed,186333
2020-08-30 19:05,Kevin Abstract,Baby Boy,211668
2020-08-30 19:07,Lennon Stella,Jealous,122733
2020-08-30 19:10,blackbear,i feel bad,175066
2020-08-30 19:13,half•alive,Maybe,193306
2020-08-30 19:17,Declan McKenna,Why Do You Feel So Down,220706
2020-08-30 19:20,Beach Weather,"Sex, Drugs, Etc.",196784
2020-08-30 19:22,24kGoldn,CITY OF ANGELS,112493
2020-08-30 19:23,Don Toliver,After Party,21605
2020-08-30 19:27,BØRNS,Past Lives,274320
2020-08-30 19:27,Jon Bellion,Timeless,10715
2020-08-30 19:31,Rence,Baby Blue,208000
2020-08-30 19:33,Dominic Fike,Superstar Sh*t,127054
2020-08-30 19:35,BØRNS,Past Lives,298
2020-08-30 19:35,Don Toliver,After Party,170
2020-08-30 19:35,Dominic Fike,Superstar Sh*t,384
2020-08-30 19:35,24kGoldn,CITY OF ANGELS,383
2020-08-30 19:35,Glass Animals,Tangerine,34884
2020-08-30 19:35,Rence,Baby Blue,3349
2020-08-30 19:35,Jon Bellion,Timeless,170
2020-08-30 19:35,Beach Weather,"Sex, Drugs, Etc.",256
2020-08-30 19:45,Declan McKenna,Why Do You Feel So Down,192315
2020-08-30 20:04,Don Toliver,After Party,3529
2020-08-30 20:04,24kGoldn,CITY OF ANGELS,24814
2020-08-30 20:04,Beach Weather,"Sex, Drugs, Etc.",196784
2020-08-30 20:09,BØRNS,Past Lives,274320
2020-08-30 20:09,Rence,Baby Blue,5038
2020-08-30 20:09,Jon Bellion,Timeless,2937
2020-08-30 20:11,Dominic Fike,Superstar Sh*t,127054
2020-08-30 20:14,Glass Animals,Tangerine,200583
2020-08-30 20:18,Lostboycrow,Orange Juice,227346
2020-08-30 20:21,Flume,The Difference,139662
2020-08-30 20:21,Yung Gravy,Welcome to Chilis,8077
2020-08-30 20:38,BROCKHAMPTON,SUGAR,859
2020-08-30 20:55,BROCKHAMPTON,SUGAR,41192
2020-08-30 20:57,half•alive,RUNAWAY,162200
2020-08-30 21:02,Billie Eilish,Ocean Eyes - Astronomyy Remix,296266
2020-08-30 21:03,Rex Orange County,Apricot Princess,43082
2020-08-30 21:05,Ritt Momney,Phoebe,128000
2020-08-30 21:09,Lostboycrow,Happy New Year,210955
2020-08-30 21:10,Dominic Fike,10x Stronger,75585
2020-08-30 21:12,Bazzi,Focus (feat. 21 Savage),113489
2020-08-30 22:10,Bazzi,Focus (feat. 21 Savage),3776
2020-08-30 22:10,Bazzi,Focus (feat. 21 Savage),17428
2020-08-30 23:47,Absofacto,Dissolve,87449
2020-08-31 02:25,Glass Animals,Your Love (Déjà Vu),2562
2020-08-31 02:25,Bazzi,Focus (feat. 21 Savage),6968
2020-08-31 02:29,Twenty One Pilots,The Hype - Alt Mix,202749
2020-08-31 02:35,Rihanna,S&M,64
2020-08-31 02:35,Taylor Swift,invisible string,20149
2020-08-31 02:36,Rihanna,S&M,4522
2020-08-31 02:37,Two Door Cinema Club,Undercover Martyn,2005
2020-08-31 02:38,Imagine Dragons,It's Time,28160
2020-08-31 02:38,Bryce Vine,Sour Patch Kids,11071
2020-08-31 02:38,Hippo Campus,Suicide Saturday,5973
2020-08-31 02:38,Rex Orange County,10/10,1557
2020-08-31 02:38,Arctic Monkeys,Knee Socks,405
2020-08-31 16:00,Billie Eilish,Six Feet Under,2261
2020-08-31 16:04,Khalid,Better,229320
2020-08-31 16:07,FINNEAS,Let's Fall in Love for the Night,190348
2020-08-31 16:10,Cordae,RNP (feat. Anderson .Paak),175827
2020-08-31 16:13,Post Malone,Allergic,156893
2020-08-31 16:16,Alec Benjamin,Oh My God,187727
2020-08-31 16:19,asking for a friend,I See A Bird,158582
2020-08-31 16:24,Elijah Midjord,Good Ol' Days,319065
2020-08-31 19:30,half•alive,Aawake At Night,199056
2020-08-31 19:33,Hippo Campus,Bambi,194400
2020-08-31 19:34,Labrinth,Sexy MF,1044
2020-08-31 19:34,ILLENIUM,Good Things Fall Apart (with Jon Bellion),58436
2020-08-31 19:35,Miniature Tigers,Like or Like Like,557
2020-08-31 19:37,Labrinth,Sexy MF,178000
2020-08-31 19:40,Miniature Tigers,Like or Like Like,158653
2020-08-31 19:43,Billie Eilish,bitches broken hearts,176471
2020-08-31 19:47,Electric Guest,Dollar - 20syl Remix,214058
2020-08-31 19:50,Jon Bellion,Stupid Deep,178176
2020-08-31 19:52,John K,if we never met,144426
2020-08-31 19:54,Rex Orange County,Untitled,135706
2020-08-31 19:55,Alexander 23,When I Die,55085
2020-08-31 20:00,Lostboycrow,Where It All Goes,271097
2020-08-31 20:00,half•alive,The Fall,1230
2020-08-31 20:00,"Tyler, The Creator",See You Again (feat. Kali Uchis),1184
2020-08-31 20:00,Troye Sivan,FOOLS,1346
2020-08-31 20:00,Milky Chance,Alive,28775
2020-08-31 20:00,Phoenix,Lisztomania,1091
2020-08-31 20:04,The Growlers,Going Gets Tough,208613
2020-08-31 20:07,Russ,Nobody Knows,215555
2020-08-31 20:10,AJR,Bang!,15693
2020-08-31 20:10,Surfaces,Sunday Best,158571
2020-08-31 20:11,Theophilus London,Can't Stop (feat. Kanye West),68800
2020-08-31 20:15,Post Malone,I'm Gonna Be,200680
2020-08-31 20:18,Quinn XCII,When I Die,188906
2020-08-31 20:21,Still Woozy,Habit,153871
2020-08-31 20:54,Khalid,Better,193413
2020-08-31 20:57,Louis The Child,Nobody Like You (with Vera Blue),176163
2020-08-31 21:01,Khalid,Saturday Nights,210666
2020-08-31 21:06,Pink Floyd,Wish You Were Here,334743
2020-08-31 21:11,Jon Bellion,JT,268466
2020-08-31 21:12,Rex Orange County,Stressed Out,105040
2020-08-31 21:16,Jon Bellion,The Good In Me,223007
2020-08-31 21:19,Labrinth,Where The Wild Things,198401
2020-08-31 21:23,Billie Eilish,idontwannabeyouanymore,203569
2020-08-31 21:27,Troye Sivan,Easy,226781
2020-08-31 21:33,ODESZA,Line Of Sight (feat. WYNNE & Mansionair),237140
2020-08-31 21:34,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,1091
2020-08-31 21:34,JAWNY,4Tounce,13480
2020-08-31 21:37,Hoodie Allen,No Interruption,215240
2020-08-31 21:42,BØRNS,American Money,260986
2020-08-31 21:43,Sam Fischer,Restless,952
2020-08-31 21:43,ODIE,Story,9984
2020-08-31 21:43,Alexander 23,Dirty AF1s,69765
2020-08-31 21:44,Absofacto,Dissolve,63367
2020-08-31 21:44,half•alive,arrow,1416
2020-08-31 21:46,Still Woozy,Window,139293
2020-08-31 21:50,Still Woozy,Maybe She,6806
2020-08-31 21:50,Doja Cat,Cyber Sex,1230
2020-08-31 21:50,070 Shake,Under The Moon,207213
2020-08-31 21:52,Co-Stanza,I Don't Mind,139218
2020-08-31 21:58,half•alive,Pure Gold,21130
2020-08-31 21:58,COIN,Malibu 1992,341200
2020-08-31 21:59,BENEE,Afterlife,57353
2020-08-31 22:03,Glass Animals,The Other Side Of Paradise,2438
2020-08-31 22:03,Lorde,The Louvre,5781
2020-08-31 22:03,Cherub,Doses & Mimosas,1091
2020-08-31 22:03,Fleet Foxes,White Winter Hymnal,6987
2020-08-31 22:03,Doja Cat,Go To Town,952
2020-08-31 22:03,Labrinth,All For Us - from the HBO Original Series Euphoria,1160
2020-08-31 22:03,Cuco,Dontmakemefallinlove,207692
2020-08-31 22:03,Red Hot Chili Peppers,Feasting on the Flowers,928
2020-08-31 22:07,Lorde,Green Light,4188
2020-08-31 22:07,Hozier,Almost (Sweet Music),217480
2020-08-31 22:11,Frank Ocean,Lost,234093
2020-08-31 22:11,Labrinth,Formula,1137
2020-08-31 22:11,Labrinth,Forever,41143
